timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,reject_flag,scenario_label,production_risk_score
2026-09-12T09:25:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.025,3.378,0.633,498.91,45.061,32.093,1.161,30.917,0,normal,6
2026-09-12T09:25:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.24,3.32,0.641,499.547,45.052,32.31,1.244,31.098,0,normal,6
2026-09-12T09:25:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.824,3.492,0.592,501.079,44.776,32.243,1.181,31.197,0,normal,6
2026-09-12T09:25:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.85,3.473,0.593,502.018,45.066,32.244,1.042,31.047,0,normal,6
2026-09-12T09:25:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.442,3.703,0.612,504.254,44.752,31.736,1.285,30.873,0,normal,6
2026-09-12T09:25:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.027,3.451,0.73,500.217,45.37,32.159,1.133,31.238,0,normal,6
2026-09-12T09:25:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.047,3.566,0.668,503.73,44.715,32.415,1.07,30.887,0,normal,6
2026-09-12T09:25:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.569,3.529,0.645,500.897,44.602,31.796,1.248,31.101,0,normal,6
2026-09-12T09:25:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.619,3.466,0.678,502.126,44.438,32.136,1.136,30.759,0,normal,6
2026-09-12T09:25:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.409,3.474,0.676,501.728,45.004,31.865,1.143,31.08,0,normal,6
2026-09-12T09:25:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.027,3.521,0.622,496.584,45.241,31.861,1.27,31.231,0,normal,6
2026-09-12T09:25:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.666,3.446,0.574,498.303,45.416,31.96,1.239,31.027,0,normal,6
2026-09-12T09:25:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.913,3.614,0.724,505.078,45.076,31.641,1.268,30.975,0,normal,6
2026-09-12T09:25:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.836,3.216,0.697,501.355,45.011,31.957,1.264,30.921,0,normal,6
2026-09-12T09:25:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.266,3.705,0.662,501.516,44.559,31.929,1.026,31.017,0,normal,6
2026-09-12T09:25:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.196,3.528,0.635,502.047,44.948,32.029,1.2,30.797,0,normal,6
2026-09-12T09:25:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.889,3.513,0.63,499.665,45.277,31.952,1.198,30.976,0,normal,6
2026-09-12T09:25:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.556,3.677,0.642,500.371,44.854,31.659,1.126,31.186,0,normal,6
2026-09-12T09:25:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.297,3.333,0.619,501.008,45.298,31.86,1.112,30.955,0,normal,6
2026-09-12T09:25:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.935,3.764,0.665,499.589,44.912,31.811,1.161,30.997,0,normal,6
2026-09-12T09:25:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.189,3.298,0.662,500.49,44.919,32.103,1.244,30.802,0,normal,6
2026-09-12T09:25:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.026,3.487,0.722,500.306,45.19,31.748,1.262,31.14,0,normal,6
2026-09-12T09:25:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.215,3.404,0.699,497.491,45.08,32.079,1.185,30.923,0,normal,6
2026-09-12T09:25:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.997,3.451,0.732,502.68,45.354,32.011,1.203,31.038,0,normal,6
2026-09-12T09:25:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.216,3.55,0.605,499.583,45.193,32.703,1.16,30.953,0,normal,6
2026-09-12T09:25:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.9,3.675,0.659,499.467,45.009,32.026,1.224,31.071,0,normal,6
2026-09-12T09:25:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.216,3.618,0.711,499.471,44.977,31.905,1.227,31.098,0,normal,6
2026-09-12T09:25:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.166,3.496,0.615,497.987,44.809,31.823,1.181,31.123,0,normal,6
2026-09-12T09:25:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.206,3.325,0.593,499.443,45.149,31.962,1.201,30.956,0,normal,6
2026-09-12T09:25:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.237,3.542,0.644,497.234,45.034,31.907,1.211,30.81,0,normal,6
2026-09-12T09:25:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.461,3.515,0.695,501.402,45.164,31.881,1.149,30.836,0,normal,6
2026-09-12T09:25:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.2,3.538,0.673,498.149,44.989,31.714,1.064,31.0,0,normal,6
2026-09-12T09:26:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.593,3.914,0.67,502.476,45.18,32.062,1.113,31.029,0,normal,6
2026-09-12T09:26:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.481,3.393,0.694,499.613,45.177,31.838,1.284,31.156,0,normal,6
2026-09-12T09:26:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.945,3.513,0.672,501.341,45.282,31.977,1.189,31.012,0,normal,6
2026-09-12T09:26:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.106,3.329,0.675,502.372,45.036,32.102,1.165,31.043,0,normal,6
2026-09-12T09:26:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.969,3.521,0.623,501.066,45.243,31.912,1.213,31.137,0,normal,6
2026-09-12T09:26:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.951,3.374,0.672,499.616,45.069,31.983,1.229,30.989,0,normal,6
2026-09-12T09:26:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.858,3.622,0.643,501.42,45.338,31.843,1.189,31.01,0,normal,6
2026-09-12T09:26:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.941,3.566,0.609,497.781,44.908,32.055,1.245,31.071,0,normal,6
2026-09-12T09:26:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.92,3.285,0.675,498.552,45.071,31.983,1.121,31.041,0,normal,6
2026-09-12T09:26:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.063,3.603,0.658,504.032,44.83,32.514,1.339,30.964,0,normal,6
2026-09-12T09:26:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.654,3.447,0.637,501.148,45.123,32.158,1.057,30.763,0,normal,6
2026-09-12T09:26:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.05,3.659,0.656,503.689,44.775,32.02,1.295,31.017,0,normal,6
2026-09-12T09:26:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.385,3.613,0.638,499.423,44.729,32.019,1.356,30.809,0,normal,6
2026-09-12T09:26:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.969,3.63,0.662,496.512,44.982,32.137,1.216,30.966,0,normal,6
2026-09-12T09:26:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.009,3.67,0.615,503.302,44.888,32.015,1.19,31.104,0,normal,6
2026-09-12T09:26:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.38,3.485,0.577,499.157,44.694,31.501,1.167,30.965,0,normal,6
2026-09-12T09:26:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.953,3.305,0.674,503.37,44.928,32.433,1.069,31.103,0,normal,6
2026-09-12T09:26:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.217,3.506,0.656,500.356,44.804,31.655,1.279,31.064,0,normal,6
2026-09-12T09:26:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.134,3.464,0.614,498.19,44.72,31.766,1.25,31.06,0,normal,6
2026-09-12T09:26:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.929,3.685,0.627,500.345,45.346,32.452,1.315,31.17,0,normal,6
2026-09-12T09:26:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.746,3.463,0.625,502.929,44.732,31.891,1.151,30.904,0,normal,6
2026-09-12T09:26:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.753,3.702,0.682,500.351,44.762,31.87,1.22,30.973,0,normal,6
2026-09-12T09:26:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.97,3.438,0.664,500.293,45.141,32.248,1.254,30.968,0,normal,6
2026-09-12T09:26:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.022,3.179,0.628,501.755,45.001,31.709,1.106,30.959,0,normal,6
2026-09-12T09:26:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.823,3.406,0.692,503.077,45.086,31.749,1.332,31.175,0,normal,6
2026-09-12T09:26:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.986,3.589,0.619,497.984,45.364,32.156,1.204,31.035,0,normal,6
2026-09-12T09:26:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.039,3.586,0.696,503.31,44.823,31.999,1.204,30.821,0,normal,6
2026-09-12T09:26:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.473,3.525,0.591,500.145,44.918,31.701,1.303,31.04,0,normal,6
2026-09-12T09:26:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.095,3.653,0.712,500.14,44.833,31.883,1.239,30.957,0,normal,6
2026-09-12T09:26:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.08,3.645,0.707,498.322,44.95,32.313,1.153,30.995,0,normal,6
2026-09-12T09:26:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.115,3.657,0.632,501.535,44.993,32.126,1.196,31.028,0,normal,6
2026-09-12T09:26:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.676,3.395,0.609,499.849,45.023,32.067,1.244,30.814,0,normal,6
2026-09-12T09:26:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.132,3.443,0.59,498.584,45.149,31.675,1.312,30.855,0,normal,6
2026-09-12T09:26:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.94,3.531,0.614,498.158,45.114,31.873,1.131,30.993,0,normal,6
2026-09-12T09:26:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.037,3.574,0.626,502.034,44.94,31.608,1.123,31.031,0,normal,6
2026-09-12T09:26:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.015,3.23,0.597,500.335,45.083,31.644,1.23,30.982,0,normal,6
2026-09-12T09:26:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.005,3.502,0.663,500.125,45.16,32.014,1.287,31.0,0,normal,6
2026-09-12T09:26:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.905,3.197,0.681,501.099,44.676,31.473,1.196,30.884,0,normal,6
2026-09-12T09:26:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.924,3.672,0.647,500.51,45.081,32.095,1.021,31.074,0,normal,6
2026-09-12T09:26:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.618,3.472,0.691,501.953,45.339,31.869,1.335,30.81,0,normal,6
2026-09-12T09:26:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.062,3.552,0.643,497.823,45.233,31.748,1.198,31.025,0,normal,6
2026-09-12T09:26:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.907,3.483,0.64,498.699,44.844,32.146,1.283,31.03,0,normal,6
2026-09-12T09:26:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.83,3.516,0.735,500.355,44.72,31.473,1.29,30.868,0,normal,6
2026-09-12T09:26:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.963,3.421,0.644,502.966,45.126,31.963,1.146,30.797,0,normal,6
2026-09-12T09:26:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.084,3.499,0.577,498.474,44.71,31.859,1.233,30.816,0,normal,6
2026-09-12T09:26:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.989,3.402,0.683,501.009,45.108,31.717,1.079,31.185,0,normal,6
2026-09-12T09:26:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.948,3.352,0.625,502.579,44.78,32.182,1.041,31.248,0,normal,6
2026-09-12T09:26:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.017,3.433,0.611,496.289,44.908,31.771,1.233,30.988,0,normal,6
2026-09-12T09:26:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.997,3.565,0.701,498.688,44.763,32.095,1.129,30.772,0,normal,6
2026-09-12T09:26:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.653,3.724,0.672,499.879,44.846,32.297,1.195,30.766,0,normal,6
2026-09-12T09:26:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.311,3.353,0.67,496.399,44.704,32.282,1.379,30.751,0,normal,6
2026-09-12T09:26:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.674,3.46,0.623,499.3,44.546,31.814,1.192,30.818,0,normal,6
2026-09-12T09:26:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.076,3.365,0.615,503.386,44.671,32.42,1.054,30.968,0,normal,6
2026-09-12T09:26:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.05,3.61,0.594,501.824,45.224,32.222,1.055,31.065,0,normal,6
2026-09-12T09:26:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.143,3.453,0.721,500.013,44.905,31.997,1.219,31.037,0,normal,6
2026-09-12T09:26:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.198,3.472,0.588,502.078,44.913,31.971,1.207,30.976,0,normal,6
2026-09-12T09:26:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.14,3.512,0.677,503.182,45.138,32.083,1.28,30.962,0,normal,6
2026-09-12T09:26:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.822,3.595,0.639,498.4,44.896,32.111,1.104,31.07,0,normal,6
2026-09-12T09:26:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.617,3.522,0.695,500.605,45.172,32.043,1.322,31.036,0,normal,6
2026-09-12T09:26:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.177,3.41,0.632,499.78,44.895,31.678,1.074,31.258,0,normal,6
2026-09-12T09:27:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.934,3.502,1.045,500.556,45.188,31.842,1.168,30.986,0,sticking_picking_proxy,10
2026-09-12T09:27:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.048,3.312,1.042,498.967,44.999,31.814,1.221,30.997,0,sticking_picking_proxy,10
2026-09-12T09:27:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.056,3.693,1.023,498.894,44.976,32.019,1.31,31.173,0,sticking_picking_proxy,10
2026-09-12T09:27:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.465,3.224,0.965,500.808,44.699,32.089,1.061,31.176,0,sticking_picking_proxy,8
2026-09-12T09:27:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.38,3.469,0.959,498.413,44.569,32.03,1.187,31.069,0,sticking_picking_proxy,8
2026-09-12T09:27:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.442,3.604,1.033,500.738,45.07,31.858,1.191,31.001,0,sticking_picking_proxy,10
2026-09-12T09:27:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.641,3.285,1.075,498.073,45.122,32.043,1.135,31.154,0,sticking_picking_proxy,11
2026-09-12T09:27:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.705,3.429,0.963,501.059,45.079,31.939,1.284,31.151,0,sticking_picking_proxy,8
2026-09-12T09:27:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.94,3.449,0.989,500.725,44.987,31.952,1.078,30.971,0,sticking_picking_proxy,9
2026-09-12T09:27:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.496,3.457,0.995,500.266,44.804,31.908,1.257,31.037,0,sticking_picking_proxy,9
2026-09-12T09:27:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.795,3.464,0.957,502.607,45.34,31.717,1.234,31.049,0,sticking_picking_proxy,8
2026-09-12T09:27:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.111,3.424,0.906,502.236,44.891,32.14,1.329,31.086,0,sticking_picking_proxy,6
2026-09-12T09:27:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.519,3.614,1.009,499.468,45.064,32.107,1.196,30.983,0,sticking_picking_proxy,9
2026-09-12T09:27:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.768,3.578,1.084,501.927,44.977,31.983,1.232,30.956,0,sticking_picking_proxy,12
2026-09-12T09:27:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.689,3.386,1.05,498.773,44.775,32.045,1.264,31.069,0,sticking_picking_proxy,11
2026-09-12T09:27:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.851,3.389,1.052,498.94,45.167,32.214,1.219,30.966,0,sticking_picking_proxy,11
2026-09-12T09:27:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.14,3.47,1.02,499.392,45.008,31.522,1.163,31.065,0,sticking_picking_proxy,10
2026-09-12T09:27:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.839,3.542,0.977,501.679,45.009,31.942,1.113,30.756,0,sticking_picking_proxy,8
2026-09-12T09:27:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.439,3.604,1.099,497.534,45.192,32.248,1.242,30.757,0,sticking_picking_proxy,12
2026-09-12T09:27:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.347,3.34,1.087,502.258,44.919,32.419,1.182,31.012,0,sticking_picking_proxy,12
2026-09-12T09:27:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.654,3.52,1.077,499.294,44.879,31.814,1.13,31.083,0,sticking_picking_proxy,11
2026-09-12T09:27:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.695,3.249,1.047,502.337,44.92,32.19,1.291,30.954,0,sticking_picking_proxy,10
2026-09-12T09:27:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.001,3.659,1.043,497.144,45.242,31.842,1.145,30.867,0,sticking_picking_proxy,10
2026-09-12T09:27:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.284,3.51,1.032,500.119,44.719,31.962,1.199,31.095,0,sticking_picking_proxy,10
2026-09-12T09:27:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.372,3.598,1.037,499.853,45.362,31.696,1.132,30.955,0,sticking_picking_proxy,10
2026-09-12T09:27:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.243,3.71,1.034,499.772,44.982,32.262,1.126,30.827,0,sticking_picking_proxy,10
2026-09-12T09:27:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.588,3.458,1.082,498.341,44.927,31.781,1.132,30.972,0,sticking_picking_proxy,11
2026-09-12T09:27:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.646,3.349,1.111,502.847,45.203,31.75,1.239,31.204,0,sticking_picking_proxy,12
2026-09-12T09:27:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.707,3.433,1.056,498.125,45.006,32.288,1.187,31.154,0,sticking_picking_proxy,11
2026-09-12T09:27:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.568,3.484,1.063,499.057,45.358,31.904,1.206,30.999,0,sticking_picking_proxy,11
2026-09-12T09:27:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.077,3.76,1.13,499.035,45.264,31.981,1.182,31.153,0,sticking_picking_proxy,13
2026-09-12T09:27:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.979,3.537,0.991,502.482,44.812,31.84,1.169,31.039,0,sticking_picking_proxy,9
2026-09-12T09:27:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.181,3.603,1.1,499.365,45.092,31.835,1.14,30.972,0,sticking_picking_proxy,12
2026-09-12T09:27:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.322,3.233,1.089,498.751,45.201,31.796,1.272,31.007,0,sticking_picking_proxy,12
2026-09-12T09:27:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.136,3.432,1.076,500.618,44.809,31.78,1.189,31.151,0,sticking_picking_proxy,11
2026-09-12T09:27:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.481,3.442,1.072,499.422,45.068,32.444,1.225,30.928,0,sticking_picking_proxy,11
2026-09-12T09:27:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.958,3.301,1.163,501.781,45.157,31.974,1.164,31.005,0,sticking_picking_proxy,14
2026-09-12T09:27:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.651,3.43,1.088,500.303,45.065,32.156,1.246,31.055,0,sticking_picking_proxy,12
2026-09-12T09:27:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.448,3.647,1.082,498.84,45.021,32.112,1.31,31.093,0,sticking_picking_proxy,11
2026-09-12T09:27:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.17,3.57,1.076,501.834,44.818,32.213,1.178,31.246,0,sticking_picking_proxy,11
2026-09-12T09:27:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.1,3.511,1.085,499.736,44.723,32.002,1.258,30.861,0,sticking_picking_proxy,12
2026-09-12T09:27:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.26,3.634,1.073,498.164,44.747,32.306,1.218,31.1,0,sticking_picking_proxy,11
2026-09-12T09:27:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.338,3.551,1.119,501.402,44.818,31.834,1.385,31.043,0,sticking_picking_proxy,13
2026-09-12T09:27:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.457,3.685,1.06,501.061,44.859,32.148,1.132,31.095,0,sticking_picking_proxy,11
2026-09-12T09:27:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.252,3.241,1.158,500.818,45.026,32.237,1.291,30.998,0,sticking_picking_proxy,14
2026-09-12T09:27:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.516,3.705,1.102,497.863,45.143,31.551,1.276,30.985,0,sticking_picking_proxy,12
2026-09-12T09:27:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.142,3.448,1.153,499.556,44.978,31.925,1.363,31.133,0,sticking_picking_proxy,14
2026-09-12T09:27:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.792,3.529,1.161,498.745,45.125,31.909,1.163,31.135,0,sticking_picking_proxy,14
2026-09-12T09:27:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.909,3.552,1.199,500.939,45.106,31.394,1.246,30.973,0,sticking_picking_proxy,15
2026-09-12T09:27:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.142,3.415,1.17,499.099,45.047,31.846,1.193,30.956,0,sticking_picking_proxy,14
2026-09-12T09:27:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.088,3.632,1.159,500.928,44.671,32.099,1.192,30.932,0,sticking_picking_proxy,14
2026-09-12T09:27:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.771,3.463,1.232,500.216,45.025,31.702,1.294,31.018,0,sticking_picking_proxy,16
2026-09-12T09:27:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.645,3.523,1.178,500.348,45.268,32.367,1.253,30.865,0,sticking_picking_proxy,14
2026-09-12T09:27:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.408,3.589,1.168,500.86,45.003,32.357,1.201,30.955,0,sticking_picking_proxy,14
2026-09-12T09:27:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.405,3.503,1.093,500.874,44.912,31.775,1.121,30.969,0,sticking_picking_proxy,12
2026-09-12T09:27:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,16.692,3.452,1.2,499.348,44.749,31.755,1.199,30.8,0,sticking_picking_proxy,15
2026-09-12T09:27:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.129,3.482,1.121,499.953,45.046,31.84,1.138,30.933,0,sticking_picking_proxy,13
2026-09-12T09:27:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.334,3.656,1.138,501.016,44.878,32.155,1.205,31.02,0,sticking_picking_proxy,13
2026-09-12T09:27:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.139,3.567,1.222,503.197,45.084,31.598,1.16,30.918,0,sticking_picking_proxy,16
2026-09-12T09:27:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.586,3.522,1.183,502.128,44.777,32.023,1.038,31.054,0,sticking_picking_proxy,14
2026-09-12T09:28:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.395,3.528,1.272,501.541,45.361,31.659,1.193,31.038,1,sticking_picking_proxy,17
2026-09-12T09:28:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.515,3.526,1.159,498.249,44.847,31.865,1.109,30.989,0,sticking_picking_proxy,14
2026-09-12T09:28:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.417,3.403,1.149,500.24,45.157,32.529,1.325,31.323,0,sticking_picking_proxy,13
2026-09-12T09:28:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.289,3.65,1.188,500.444,45.047,32.298,1.28,31.018,0,sticking_picking_proxy,15
2026-09-12T09:28:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.232,3.373,1.168,498.865,45.229,32.095,1.261,31.09,0,sticking_picking_proxy,14
2026-09-12T09:28:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,17.778,3.516,1.263,500.783,44.965,31.68,1.392,31.129,1,sticking_picking_proxy,17
2026-09-12T09:28:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.604,3.452,1.175,498.177,44.973,31.806,1.311,31.208,0,sticking_picking_proxy,14
2026-09-12T09:28:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-001,18.674,3.565,1.192,500.36,44.838,32.586,1.235,31.146,0,sticking_picking_proxy,15
