timestamp,machine_id,batch_id,main_compression_force_kn,precompression_force_kn,ejection_force_kn,tablet_weight_mg,turret_speed_rpm,feeder_speed_rpm,vibration_rms_mm_s,bearing_temp_c,tablet_hardness_kp,tablet_thickness_mm,reject_flag
2026-09-13T09:20:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.847,3.448,0.63,498.114,45.261,31.707,1.106,30.784,12.235,4.519,0
2026-09-13T09:20:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.043,3.534,0.648,499.922,45.067,32.483,1.112,31.133,12.335,4.526,0
2026-09-13T09:20:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.994,3.287,0.556,501.779,45.22,31.432,1.2,30.786,11.686,4.497,0
2026-09-13T09:20:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.427,3.567,0.687,500.954,45.264,32.062,1.136,30.786,11.492,4.515,0
2026-09-13T09:20:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.007,3.683,0.537,497.588,45.259,31.739,0.974,31.189,12.173,4.488,0
2026-09-13T09:20:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.027,3.486,0.653,502.924,44.957,31.516,1.257,31.017,11.909,4.522,0
2026-09-13T09:20:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.63,3.562,0.698,497.779,44.864,32.197,1.092,30.539,12.04,4.476,0
2026-09-13T09:20:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.39,3.506,0.651,499.126,44.985,32.467,1.215,31.14,11.343,4.523,0
2026-09-13T09:20:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.306,3.5,0.657,500.195,44.689,32.148,1.262,30.835,12.063,4.45,0
2026-09-13T09:20:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.184,3.485,0.633,499.597,45.077,31.75,1.32,31.094,12.311,4.5,0
2026-09-13T09:20:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.705,3.392,0.638,499.081,44.72,32.534,1.363,30.583,11.44,4.533,0
2026-09-13T09:20:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.93,3.465,0.546,497.586,45.083,31.26,1.247,30.838,11.964,4.537,0
2026-09-13T09:20:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.752,3.425,0.702,496.825,44.369,31.756,1.237,31.185,11.941,4.509,0
2026-09-13T09:20:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.011,3.497,0.751,499.58,44.862,31.624,1.134,30.786,12.359,4.48,0
2026-09-13T09:20:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.232,3.486,0.608,500.416,44.971,32.065,1.296,30.768,12.434,4.481,0
2026-09-13T09:20:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.191,3.449,0.64,496.634,44.905,32.312,1.182,31.254,12.647,4.483,0
2026-09-13T09:20:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.085,3.504,0.595,495.485,45.178,32.079,1.31,30.954,12.011,4.496,0
2026-09-13T09:20:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.197,3.559,0.626,499.001,44.936,32.159,1.283,31.081,12.023,4.495,0
2026-09-13T09:20:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.006,3.621,0.729,498.075,44.672,31.889,1.202,30.912,11.422,4.531,0
2026-09-13T09:20:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.901,3.632,0.595,497.143,45.111,31.972,1.373,30.799,12.0,4.516,0
2026-09-13T09:20:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.27,3.408,0.633,504.303,45.125,31.906,1.172,31.222,12.413,4.511,0
2026-09-13T09:20:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.495,3.655,0.715,501.111,45.665,31.809,1.047,30.976,11.409,4.522,0
2026-09-13T09:20:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.117,3.468,0.569,499.515,44.659,31.905,1.101,30.802,11.946,4.482,0
2026-09-13T09:20:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.664,3.523,0.783,497.375,45.419,32.144,1.072,31.068,11.082,4.532,0
2026-09-13T09:20:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.458,3.418,0.668,500.327,44.934,32.399,1.337,30.838,11.813,4.508,0
2026-09-13T09:20:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.913,3.518,0.72,503.993,44.925,31.374,1.081,30.782,11.835,4.518,0
2026-09-13T09:21:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.941,3.464,0.689,501.325,45.601,31.945,1.291,31.047,11.939,4.519,0
2026-09-13T09:21:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.313,3.471,0.604,498.971,45.09,31.902,1.193,31.177,11.358,4.52,0
2026-09-13T09:21:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.669,3.466,0.58,500.366,45.16,31.359,1.162,31.186,10.978,4.545,0
2026-09-13T09:21:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.225,3.465,0.605,503.401,45.544,31.876,1.359,31.073,11.966,4.487,0
2026-09-13T09:21:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.602,3.332,0.709,504.205,44.826,31.835,1.184,31.242,11.928,4.515,0
2026-09-13T09:21:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.831,3.484,0.577,497.93,45.234,32.109,1.188,31.015,11.612,4.534,0
2026-09-13T09:21:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.946,3.74,0.582,497.457,45.345,31.706,1.185,30.996,12.159,4.451,0
2026-09-13T09:21:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.158,3.435,0.655,504.518,45.115,32.319,1.147,31.04,12.643,4.53,0
2026-09-13T09:21:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.307,3.474,0.662,501.17,44.224,32.151,1.035,30.988,11.716,4.446,0
2026-09-13T09:21:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.327,3.558,0.707,501.681,45.09,31.755,1.397,30.982,11.722,4.591,0
2026-09-13T09:21:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.292,3.464,0.746,501.933,45.09,31.688,1.077,31.158,10.951,4.516,0
2026-09-13T09:21:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.066,3.418,0.667,497.601,44.643,31.83,1.175,31.03,11.485,4.528,0
2026-09-13T09:21:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.143,3.421,0.653,498.823,44.963,31.945,1.184,31.255,12.248,4.491,0
2026-09-13T09:21:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.974,3.595,0.639,499.83,45.209,32.316,1.165,31.086,12.319,4.514,0
2026-09-13T09:21:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.335,3.498,0.656,500.243,44.765,32.205,1.138,30.951,12.582,4.491,0
2026-09-13T09:21:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.947,3.453,0.631,504.265,44.904,31.651,1.359,30.82,11.945,4.5,0
2026-09-13T09:21:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.601,3.487,0.643,500.976,44.506,31.876,1.195,31.276,11.696,4.513,0
2026-09-13T09:21:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.117,3.648,0.601,500.902,45.13,32.012,1.192,31.05,11.847,4.478,0
2026-09-13T09:21:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.131,3.393,0.65,502.127,45.004,31.564,1.206,30.961,12.369,4.454,0
2026-09-13T09:21:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.27,3.596,0.619,496.909,44.918,31.457,1.194,31.176,12.172,4.473,0
2026-09-13T09:21:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.521,3.654,0.651,502.471,44.766,32.05,1.085,31.17,11.729,4.537,0
2026-09-13T09:21:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.097,3.379,0.641,502.05,45.17,32.281,1.232,30.807,12.27,4.501,0
2026-09-13T09:21:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.037,3.595,0.635,500.378,45.141,31.87,1.159,31.043,12.012,4.506,0
2026-09-13T09:21:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.416,3.678,0.672,498.662,45.331,32.387,1.076,31.074,12.071,4.497,0
2026-09-13T09:21:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.448,3.51,0.647,501.095,44.489,32.275,1.205,31.409,11.964,4.508,0
2026-09-13T09:21:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.281,3.448,0.635,494.307,45.131,31.672,1.198,30.985,12.419,4.491,0
2026-09-13T09:21:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.111,3.584,0.643,505.624,44.482,31.879,1.271,31.109,12.253,4.454,0
2026-09-13T09:21:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.299,3.316,0.685,502.896,45.045,31.952,1.092,31.207,12.145,4.485,0
2026-09-13T09:21:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.347,3.751,0.691,499.373,45.16,31.684,1.096,30.655,12.733,4.461,0
2026-09-13T09:21:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.058,3.557,0.68,500.87,44.714,31.885,1.022,31.133,12.656,4.477,0
2026-09-13T09:21:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.568,3.431,0.611,502.851,44.811,31.889,1.146,31.071,12.002,4.454,0
2026-09-13T09:21:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.781,3.467,0.705,500.192,44.943,32.249,1.129,30.856,11.822,4.517,0
2026-09-13T09:21:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.611,3.506,0.581,503.444,45.422,31.858,1.3,30.931,11.457,4.549,0
2026-09-13T09:21:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.338,3.487,0.53,502.403,44.982,32.113,1.165,30.95,12.228,4.478,0
2026-09-13T09:21:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.901,3.366,0.663,502.936,45.154,31.548,1.236,31.006,11.741,4.483,0
2026-09-13T09:21:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.129,3.393,0.676,500.077,44.417,31.89,1.477,30.694,11.943,4.512,0
2026-09-13T09:21:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.959,3.532,0.617,501.333,44.965,32.387,1.001,31.071,12.161,4.486,0
2026-09-13T09:21:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.443,3.36,0.726,501.362,44.393,32.538,1.226,30.858,11.763,4.439,0
2026-09-13T09:21:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.637,3.581,0.622,501.998,45.18,31.98,1.139,31.09,12.498,4.493,0
2026-09-13T09:21:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.088,3.521,0.673,498.214,45.288,32.306,1.321,31.027,11.779,4.486,0
2026-09-13T09:21:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.362,3.295,0.676,501.226,45.325,31.894,1.373,30.959,13.516,4.493,0
2026-09-13T09:21:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.05,3.608,0.692,498.435,45.064,31.942,1.091,30.66,10.724,4.512,0
2026-09-13T09:21:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.964,3.472,0.71,500.823,45.04,31.977,1.086,31.14,12.379,4.492,0
2026-09-13T09:21:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.592,3.621,0.607,503.146,45.009,31.764,1.059,30.959,11.778,4.488,0
2026-09-13T09:21:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.673,3.536,0.616,498.618,44.932,31.876,1.24,31.185,12.345,4.545,0
2026-09-13T09:21:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.576,3.59,0.596,502.047,44.958,32.044,1.087,30.71,11.376,4.522,0
2026-09-13T09:21:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.829,3.429,0.576,496.078,45.559,32.101,1.141,31.137,12.308,4.512,0
2026-09-13T09:21:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.474,3.401,0.686,499.446,44.96,31.635,1.233,31.141,12.313,4.463,0
2026-09-13T09:21:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.797,3.398,0.636,498.133,45.025,32.499,1.212,30.962,12.192,4.491,0
2026-09-13T09:21:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.053,3.458,0.702,500.899,44.948,32.166,1.105,31.032,11.578,4.489,0
2026-09-13T09:21:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.159,3.58,0.651,502.142,45.267,32.126,1.253,31.087,12.934,4.46,0
2026-09-13T09:21:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.193,3.646,0.71,498.105,45.625,31.576,1.33,31.255,11.964,4.484,0
2026-09-13T09:21:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.575,3.539,0.645,501.568,45.437,32.349,1.227,30.551,12.014,4.507,0
2026-09-13T09:21:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.202,3.574,0.683,497.065,45.177,32.25,1.178,30.902,11.769,4.483,0
2026-09-13T09:21:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.955,3.539,0.64,496.993,44.891,32.104,1.329,30.988,11.867,4.509,0
2026-09-13T09:21:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.091,3.404,0.606,497.577,45.158,31.835,1.185,30.975,12.442,4.489,0
2026-09-13T09:21:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.621,3.526,0.708,501.129,44.894,32.259,1.271,30.694,11.426,4.545,0
2026-09-13T09:21:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.103,3.463,0.595,502.494,45.079,31.899,1.183,30.87,11.94,4.476,0
2026-09-13T09:21:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.788,3.536,0.683,502.191,44.725,31.818,1.127,31.337,11.959,4.493,0
2026-09-13T09:21:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.918,3.587,0.655,504.098,44.815,31.415,1.233,30.773,12.213,4.514,0
2026-09-13T09:22:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.792,3.412,0.648,496.797,44.684,31.778,1.165,31.089,12.897,4.483,0
2026-09-13T09:22:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.77,3.379,0.624,500.25,44.863,32.027,1.163,30.905,12.04,4.499,0
2026-09-13T09:22:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.032,3.446,0.644,494.876,44.834,31.725,1.127,31.126,12.257,4.505,0
2026-09-13T09:22:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.009,3.474,0.663,501.632,44.941,31.823,1.3,30.474,12.002,4.497,0
2026-09-13T09:22:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.571,3.499,0.667,500.108,45.412,32.072,1.164,30.94,12.483,4.483,0
2026-09-13T09:22:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.297,3.405,0.655,499.678,45.075,31.361,1.045,31.32,11.424,4.526,0
2026-09-13T09:22:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.979,3.499,0.636,505.959,44.797,31.881,1.099,30.82,11.894,4.482,0
2026-09-13T09:22:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.919,3.313,0.7,502.738,44.828,31.979,1.253,30.978,12.019,4.488,0
2026-09-13T09:22:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.305,3.273,0.662,502.477,45.599,32.108,1.169,31.098,12.499,4.534,0
2026-09-13T09:22:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.545,3.66,0.619,500.943,44.956,32.09,1.293,30.851,12.094,4.517,0
2026-09-13T09:22:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.963,3.538,0.575,505.095,44.941,32.084,1.191,31.108,11.781,4.551,0
2026-09-13T09:22:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.171,3.55,0.74,502.165,45.283,32.049,1.167,30.88,12.042,4.493,0
2026-09-13T09:22:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.668,3.228,0.544,499.177,44.589,32.171,1.298,31.208,11.768,4.487,0
2026-09-13T09:22:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.276,3.406,0.672,504.047,45.612,31.906,1.401,31.131,12.109,4.488,0
2026-09-13T09:22:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.666,3.62,0.69,499.588,45.178,31.655,1.163,31.053,11.339,4.491,0
2026-09-13T09:22:15+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.225,3.452,0.619,498.177,44.834,31.893,1.123,30.677,11.65,4.525,0
2026-09-13T09:22:16+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.672,3.669,0.631,503.819,44.983,32.078,1.251,31.009,11.808,4.514,0
2026-09-13T09:22:17+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.229,3.517,0.558,497.114,45.619,32.345,1.113,31.137,11.833,4.501,0
2026-09-13T09:22:18+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.834,3.539,0.67,500.162,45.008,31.988,1.258,30.941,11.95,4.509,0
2026-09-13T09:22:19+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.502,3.331,0.657,501.905,45.041,31.659,1.312,30.981,11.502,4.506,0
2026-09-13T09:22:20+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.087,3.516,0.699,501.216,45.554,31.197,1.268,31.454,11.521,4.495,0
2026-09-13T09:22:21+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.876,3.32,0.639,500.818,45.536,31.963,1.292,31.18,12.182,4.506,0
2026-09-13T09:22:22+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.23,3.629,0.592,497.778,45.168,32.15,0.996,31.325,11.045,4.538,0
2026-09-13T09:22:23+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.369,3.487,0.63,498.959,44.731,31.773,1.237,31.237,12.108,4.528,0
2026-09-13T09:22:24+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.19,3.453,0.582,499.855,44.836,31.616,1.053,31.322,12.281,4.503,0
2026-09-13T09:22:25+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.647,3.544,0.696,504.166,44.753,31.984,1.257,30.936,11.973,4.525,0
2026-09-13T09:22:26+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.401,3.488,0.64,496.295,44.49,31.738,1.272,30.918,11.271,4.502,0
2026-09-13T09:22:27+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.704,3.499,0.748,500.278,45.205,32.228,1.238,30.706,11.882,4.517,0
2026-09-13T09:22:28+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.236,3.327,0.589,504.21,45.227,32.091,1.186,30.964,11.841,4.527,0
2026-09-13T09:22:29+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.468,3.466,0.537,502.493,45.304,31.485,1.02,31.17,12.359,4.486,0
2026-09-13T09:22:30+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.656,3.603,0.654,497.652,45.238,32.113,1.133,30.851,12.154,4.513,0
2026-09-13T09:22:31+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.077,3.49,0.663,501.933,44.857,31.837,1.334,30.688,11.43,4.479,0
2026-09-13T09:22:32+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.696,3.385,0.589,500.363,44.452,31.88,1.294,31.048,12.477,4.467,0
2026-09-13T09:22:33+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.869,3.596,0.604,503.971,44.858,32.197,1.159,30.742,12.872,4.48,0
2026-09-13T09:22:34+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.482,3.738,0.679,495.607,44.441,32.338,1.24,30.909,12.156,4.502,0
2026-09-13T09:22:35+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.723,3.483,0.659,498.331,45.452,32.294,1.096,30.833,11.915,4.49,0
2026-09-13T09:22:36+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.893,3.49,0.723,501.173,45.328,32.504,1.143,30.988,11.921,4.487,0
2026-09-13T09:22:37+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.533,3.425,0.73,498.971,44.951,31.713,1.442,31.23,12.559,4.484,0
2026-09-13T09:22:38+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.803,3.278,0.564,499.93,44.875,31.638,1.199,31.069,11.582,4.477,0
2026-09-13T09:22:39+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.029,3.418,0.659,493.506,45.327,31.999,1.317,31.061,11.841,4.527,0
2026-09-13T09:22:40+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.957,3.418,0.687,501.159,44.872,32.472,1.085,31.072,11.905,4.5,0
2026-09-13T09:22:41+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.462,3.534,0.637,501.461,45.242,32.204,1.276,30.959,11.589,4.51,0
2026-09-13T09:22:42+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.756,3.728,0.627,497.373,44.801,32.091,1.134,30.825,11.696,4.485,0
2026-09-13T09:22:43+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.409,3.312,0.607,497.652,44.374,31.844,1.063,30.846,12.131,4.49,0
2026-09-13T09:22:44+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.453,3.482,0.584,503.373,44.906,31.686,1.107,30.8,12.337,4.526,0
2026-09-13T09:22:45+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.048,3.525,0.658,499.395,45.198,32.378,1.22,30.788,11.679,4.469,0
2026-09-13T09:22:46+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.231,3.468,0.704,499.287,45.119,32.071,1.297,31.148,12.107,4.489,0
2026-09-13T09:22:47+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.244,3.521,0.713,498.391,44.572,31.603,1.249,30.726,12.229,4.495,0
2026-09-13T09:22:48+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.494,3.537,0.656,495.806,45.438,31.562,1.301,30.807,12.202,4.48,0
2026-09-13T09:22:49+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.841,3.372,0.642,500.623,44.652,31.799,1.185,31.217,11.687,4.527,0
2026-09-13T09:22:50+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.62,3.511,0.62,502.208,45.241,31.665,1.222,30.781,11.237,4.512,0
2026-09-13T09:22:51+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.363,3.538,0.758,498.208,44.802,31.486,1.148,31.173,12.305,4.47,0
2026-09-13T09:22:52+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.252,3.655,0.674,497.838,44.873,32.144,1.22,31.021,12.184,4.472,0
2026-09-13T09:22:53+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.468,3.544,0.615,502.656,45.444,32.15,1.278,31.058,12.363,4.558,0
2026-09-13T09:22:54+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.403,3.463,0.596,509.107,45.134,32.38,1.218,30.921,12.708,4.472,0
2026-09-13T09:22:55+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.144,3.428,0.666,498.943,45.326,31.944,1.301,31.192,12.034,4.455,0
2026-09-13T09:22:56+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.986,3.358,0.623,500.297,45.113,31.928,1.196,30.75,12.388,4.498,0
2026-09-13T09:22:57+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.669,3.529,0.769,497.702,45.441,32.222,1.186,31.434,11.858,4.5,0
2026-09-13T09:22:58+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.599,3.674,0.65,495.998,45.41,32.341,1.263,30.808,11.573,4.522,0
2026-09-13T09:22:59+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.975,3.667,0.65,502.886,45.039,31.535,1.021,30.863,11.386,4.495,0
2026-09-13T09:23:00+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.53,3.501,0.706,497.207,45.226,32.019,1.237,31.188,12.265,4.481,0
2026-09-13T09:23:01+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.14,3.538,0.713,501.889,45.234,31.564,1.321,31.152,11.928,4.516,0
2026-09-13T09:23:02+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.796,3.623,0.692,497.919,44.935,32.281,0.993,30.709,11.683,4.512,0
2026-09-13T09:23:03+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.515,3.721,0.508,501.282,45.146,31.759,1.241,31.031,12.627,4.5,0
2026-09-13T09:23:04+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.754,3.474,0.706,501.757,45.07,31.658,1.062,30.95,11.915,4.548,0
2026-09-13T09:23:05+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.355,3.6,0.661,502.071,44.938,32.191,1.097,30.807,12.388,4.461,0
2026-09-13T09:23:06+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.884,3.431,0.638,502.171,45.207,32.122,1.226,31.456,11.594,4.503,0
2026-09-13T09:23:07+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.73,3.55,0.605,501.363,44.759,32.158,1.092,31.373,12.648,4.463,0
2026-09-13T09:23:08+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.143,3.526,0.641,499.478,45.186,32.182,1.166,30.881,11.873,4.477,0
2026-09-13T09:23:09+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.241,3.513,0.644,497.662,45.26,31.906,1.187,30.716,12.382,4.533,0
2026-09-13T09:23:10+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.063,3.411,0.747,501.568,44.734,32.341,1.188,30.989,11.995,4.493,0
2026-09-13T09:23:11+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.862,3.552,0.561,499.355,45.152,32.164,1.133,31.055,11.912,4.492,0
2026-09-13T09:23:12+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,17.928,3.592,0.658,499.797,45.611,31.877,1.171,30.902,11.862,4.49,0
2026-09-13T09:23:13+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.425,3.367,0.704,501.469,44.718,32.035,1.31,30.744,12.155,4.484,0
2026-09-13T09:23:14+00:00,PRESS-RTP41-DEMO,BATCH-DEMO-002,18.71,3.341,0.69,502.576,45.183,32.87,1.163,31.061,12.518,4.486,0
